0	Kingdom	Phylum	Class	Order	Family	Genus
4214	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
4469	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4850	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
4040	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4471	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4849	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4472	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4041	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola
4042	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
4473	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4038	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4468	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
4855	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4856	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
11141	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
11232	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4012	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
4013	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
11142	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
4014	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4015	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
4016	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4017	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4018	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4871	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4019	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
4020	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4216	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibacillus
4859	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4858	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4857	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4213	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
11143	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
11144	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
11145	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4049	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibacillus
4050	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
4803	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
4802	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
11229	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster
11228	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4801	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
4800	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
11227	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4799	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4797	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4796	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4064	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella
4065	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4795	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4794	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4793	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
4048	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4467	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4047	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
4481	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4836	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4825	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	unclassified
4211	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4821	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4819	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
4043	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4044	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified
4045	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4046	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter
4210	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola
4209	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4475	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4208	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Mailhella
4207	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerobutyricum
4476	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4479	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4480	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4482	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
4483	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4217	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4883	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter
4947	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
11137	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
4944	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
4943	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
11236	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter
4942	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
4941	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
11184	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4939	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4935	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
4934	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola
11235	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4432	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
4433	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified
4434	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
4435	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4937	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium
4965	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
3982	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4967	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4401	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
3978	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
3979	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
4402	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4403	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4404	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4407	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	unclassified
4408	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4409	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
4410	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
11186	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
11185	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4971	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4969	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
4968	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola
3980	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
3981	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified	unclassified
4933	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4932	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
11138	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4437	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4008	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
11233	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4010	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4461	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
11140	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia
4462	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4463	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
4892	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola
4891	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unclassified
4890	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	unclassified
4464	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4465	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4888	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4887	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4886	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	unclassified
4885	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4884	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
4007	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
4466	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
4006	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae Sedis XIII	unclassified
11139	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
4930	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
4438	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4439	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4440	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4927	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4926	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia
4925	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium
4924	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster
4923	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4922	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
11234	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4001	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4002	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4004	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4442	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4444	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
4445	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4896	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium
4400	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella
4484	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4486	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter
4683	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium
4682	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4681	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4596	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
4597	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae Sedis XIII	unclassified
4599	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
4600	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4684	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4601	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4603	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
11160	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4666	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania
4665	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum
4664	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4663	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
4662	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
4602	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
4685	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
4686	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerobutyricum
4687	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4589	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
4700	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
4699	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4698	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4696	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
4695	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4694	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium
4590	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4593	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4594	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4693	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4595	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4692	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4691	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4690	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Clostridium XVIII
4689	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola
4688	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4134	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4135	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia
4605	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4137	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4651	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4166	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4650	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4648	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4646	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4643	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
11162	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
11163	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4157	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
11164	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
11165	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4156	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum
4155	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
11166	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4628	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerobutyricum
4152	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
11167	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
4652	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4587	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4613	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
4611	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
4138	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4139	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
11161	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
4606	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
4140	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4141	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter
4142	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4657	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
4144	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
4145	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4146	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
4656	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum
4147	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4655	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
4654	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
4653	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
4610	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
4612	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
4485	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
4586	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
4585	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Hungatella
4777	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
